Price,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,High,High,High,High,High,High,High,High,High,High,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume
Ticker,CHTR,CMCSA,DIS,GOOGL,META,NFLX,SPOT,T,TMUS,VZ,CHTR,CMCSA,DIS,GOOGL,META,NFLX,SPOT,T,TMUS,VZ,CHTR,CMCSA,DIS,GOOGL,META,NFLX,SPOT,T,TMUS,VZ,CHTR,CMCSA,DIS,GOOGL,META,NFLX,SPOT,T,TMUS,VZ,CHTR,CMCSA,DIS,GOOGL,META,NFLX,SPOT,T,TMUS,VZ
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-21,186.80999755859375,23.484939575195312,99.13452911376953,27.016834259033203,83.22775268554688,80.06285858154297,,12.042569160461426,32.61330795288086,29.901094436645508,187.3800048828125,23.776305909234765,100.34056543196536,27.25818070325316,84.09366677395408,81.48428344726562,,12.112627249885994,32.63286660709643,30.04096330694293,183.58999633789062,23.285373467833885,99.0424665058944,26.98150359976136,83.14812613220187,79.80000305175781,,12.013071164569977,32.0754580184641,29.46933217377528,183.85000610351562,23.468973921189942,100.28532927202562,27.185528096208717,83.60596742352655,81.23428344726562,,12.108939884005437,32.183028751433824,29.779472963000476,809000,37674400,4579400,29128000,27171900,15925700,,26109810,3106800,33469100
2015-04-22,184.88999938964844,23.4530086517334,99.3739013671875,27.328344345092773,84.23300170898438,79.66857147216797,,12.116315841674805,33.33695983886719,30.144336700439453,187.17999267578125,23.532835400500566,99.65929756984636,27.41891095446079,84.34248631137645,80.71286010742188,,12.127377940435718,33.34673729976237,30.21731003569661,184.5800018310547,23.329278637584448,98.48087928592038,26.937214665209446,83.25760309771641,79.5442886352539,,12.002011212424415,32.720875350389804,29.99230756544842,187.17999267578125,23.532835400500566,99.4475472419876,27.023800595897004,83.92445833511876,80.21142578125,,12.086817842798798,32.828446072394115,30.07744350987852,538000,25151200,4060500,31806000,45548000,12089700,,39422762,6788200,18687000
2015-04-23,183.5800018310547,23.640600204467773,100.34977722167969,27.740373611450195,82.02342224121094,79.86571502685547,,12.621467590332031,33.679229736328125,30.436243057250977,188.8300018310547,24.287193947103933,101.17835476866244,27.924992056924758,85.18849772208354,80.34285736083984,,12.684150946398937,33.75746435174208,30.527461498214077,182.64999389648438,23.337260400073195,99.07008796397793,27.373129907222175,82.02342224121094,78.9557113647461,,12.289614912217289,33.07292638859712,30.07137393296122,184.77999877929688,23.385155838121072,99.3923106144915,27.389551867531054,83.70548936766622,79.65571594238281,,12.333862370503978,33.32718515826068,30.17475266759017,2182900,123828400,5983800,78184000,73728100,12687500,,120977720,3805300,22580200
2015-04-24,185.75,23.804235458374023,100.83771514892578,28.546520233154297,81.14755249023438,79.77143096923828,,12.540349006652832,33.55210876464844,30.424072265625,188.8699951171875,23.947923241433497,101.71232751136118,29.095893735413284,82.55094201428155,80.8085708618164,,12.654653627535271,34.04106398793163,30.56393880299846,180.5500030517578,23.496903594067472,100.52470086741396,28.282282525908276,81.09779158969177,79.50714111328125,,12.521913107887384,33.48365533182338,30.29636833842932,182.5500030517578,23.900027821269656,100.83771514892578,28.864499948100384,82.38173369033969,80.17285919189453,,12.61409446402068,33.83569995902414,30.369341679715323,4566100,88707800,6355600,92168000,29660400,11045300,,55670096,4244000,17184200
2015-04-27,182.9600067138672,23.500898361206055,101.41771697998047,28.171316146850586,81.5257797241211,80.86856842041016,,12.569843292236328,33.3076286315918,30.45448112487793,186.27000427246094,24.07564803431518,102.7986771326016,28.63907914266462,82.54099176079741,81.78571319580078,,12.647275161573782,33.98238544568733,30.606510278289385,180.52000427246094,23.4290544617464,101.33485571838139,27.98122496474795,81.24708677117623,80.2300033569336,,12.551407398913911,33.27828878372189,30.405830682291484,185.83999633789062,23.892047634615224,102.65137134483726,28.50223452441801,81.48596644512897,80.29285430908203,,12.555094763808945,33.74768531488817,30.405830682291484,3185200,52688000,8479100,48062000,25446000,15246700,,32396824,7550100,16562300
2015-04-28,182.3000030517578,23.548797607421875,101.19676971435547,28.084230422973633,80.3015365600586,80.43714141845703,,12.85376262664795,33.21961212158203,30.740293502807617,184.3300018310547,23.576736737015043,102.3291602577776,28.256407585729242,81.51581484782557,81.27857208251953,,12.901696510282024,34.22685847731934,30.795024089308217,179.77000427246094,23.305326744479963,100.24851142641073,27.914541896194876,79.853650513275,79.94428253173828,,12.59934188588286,32.447062134933255,30.44839781473132,183.0,23.54480695572358,101.96090277075015,28.08174178699678,81.44614351624577,80.58999633789062,,12.639901970525166,33.57166040564636,30.612589574233123,3261200,33547800,7324500,37178000,23775300,8826300,,64463442,10224800,16342000
2015-04-29,188.3000030517578,23.285371780395508,101.09548950195312,27.935941696166992,80.092529296875,80.40714263916016,,12.816895484924316,33.85525894165039,30.6916446685791,188.5399932861328,23.55678178854406,101.620254090291,28.157382860828584,81.00821190134309,81.05571746826172,,12.990196131824337,34.500679693382644,30.776780618984926,181.94000244140625,23.237476344418837,100.58914164944561,27.8170110821428,79.14698103898634,79.644287109375,,12.735775280336613,33.170720876375015,30.490965082810508,182.10000610351562,23.4569987420944,100.95739910285899,27.89215043116469,79.63468799464096,80.06999969482422,,12.750524747044631,33.19027953314658,30.67948205855246,1303900,29353800,6024700,33622000,26430300,9534700,,53916590,5154900,13683200
2015-04-30,187.05999755859375,23.053871154785156,100.09200286865234,27.307941436767578,78.4004898071289,79.5,,12.77264404296875,33.28806686401367,30.67340850830078,194.0,23.528839363844675,101.44534507567506,27.92200620116337,80.58021903655971,80.8357162475586,,12.868512753290906,33.894370193776005,30.801114790805627,186.60000610351562,22.874262914371574,99.13453622542588,27.205930139914344,77.95260377618534,79.12428283691406,,12.739458684351353,33.14137882967571,30.545704545577276,190.1699981689453,23.29335134628367,100.97581661072434,27.79511234082454,79.63467848518759,80.23714447021484,,12.794768236148956,33.73790469801696,30.69165358853367,2079500,46140200,7770300,47240000,28999000,10565100,,39313797,4402600,15604900
2015-05-01,187.44000244140625,23.313312530517578,101.74915313720703,27.4268741607666,78.61946868896484,79.57571411132812,,12.691526412963867,33.102264404296875,30.6551570892334,188.5,23.3452438384317,101.88725057378912,27.42986014433985,79.3858609971849,79.9671401977539,,12.80214366835719,33.52276616020505,30.874079431942224,181.1999969482422,22.878258356883315,100.59835287223537,27.063111884749812,77.74359935889106,78.894287109375,,12.584596523570728,32.75021980602138,30.436234746524573,182.36000061035156,23.06984163666236,101.22438849733705,27.39452758728399,78.86829597980918,79.855712890625,,12.743147674660348,33.3663006508275,30.861916821816102,1660300,31156400,6205100,36572000,24136400,8906100,,45237902,2815700,13872800
2015-05-04,187.49000549316406,23.46099090576172,102.21867370605469,27.510473251342773,78.44031524658203,79.27143096923828,,12.732085227966309,33.39563751220703,30.72205352783203,191.89999389648438,23.987845303159,102.67899377644054,27.702056457159006,79.31619219829774,79.71428680419922,,12.798455951845819,33.512985701138696,30.928813282238785,187.3000030517578,23.401121987575266,101.73073555527398,27.23926888144672,78.26115928769532,78.9000015258789,,12.628842707400851,33.1413787506848,30.582186976289368,188.1999969482422,23.967888997096846,102.63296598375807,27.418412704080254,78.95788028052432,79.57142639160156,,12.68783869948197,33.24894947821869,30.66124047078244,1390400,42781000,7566200,35260000,14692000,7967400,,28207820,1878300,12594800
2015-05-05,185.6999969482422,23.14168357849121,102.0161361694336,27.022808074951172,77.1961669921875,80.79285430908203,,12.433418273925781,33.05337142944336,30.460559844970703,189.0,23.564764236772305,104.3085352764631,27.4990316811845,78.43035567365577,82.44285583496094,,12.750521484319592,33.561885295180296,30.82542886817258,185.3699951171875,23.113744447739183,101.78597612427275,26.989466803626026,76.85776556229177,80.75714111328125,,12.411294079525103,32.86756979271402,30.442317089744808,187.61000061035156,23.472964018220154,104.28091017094499,27.37711318356842,78.18152841275408,81.23857116699219,,12.717336123871535,33.3565250024112,30.82542886817258,553900,32248000,14619300,28528000,22311300,27116600,,42109820,3980300,12646200
2015-05-06,183.91000366210938,23.013959884643555,101.01263427734375,26.626699447631836,77.73363494873047,80.07714080810547,,12.308051109313965,32.56441116333008,30.186912536621094,186.25,23.269404218992204,103.07486616284876,27.067095017402284,78.4403034599292,81.21428680419922,,12.459229385630712,33.0533662971051,30.50921364443471,183.08999633789062,22.878254891699793,100.5523142210481,26.485374911326176,76.6885650069318,79.52143096923828,,12.197433857636636,32.17324929456904,30.016640603403506,185.99000549316406,23.185586832265617,102.70660871302692,27.00290111494223,77.60424750649027,81.02857208251953,,12.429731389773226,33.00447152981393,30.448402902508743,668900,33526400,8975300,39034000,28663000,11504500,,40648786,4407100,15513300
2015-05-07,182.9600067138672,23.117733001708984,100.5891342163086,26.97304344177246,78.06208801269531,80.74857330322266,,12.304365158081055,32.56441116333008,30.24163055419922,184.61000061035156,23.241464514216997,101.06786395362106,27.1302925929157,78.56969774736541,80.7942886352539,,12.374423255479602,32.85778349750877,30.314603878115612,182.6199951171875,22.890227801906217,100.0919877445267,26.545588395735784,77.19616641750578,79.45714569091797,,12.208497358886966,32.24170271486301,29.992302904353085,184.41000366210938,22.950098232409385,100.90214846302709,26.66750498875076,77.63410482338628,80.11428833007812,,12.26011862478426,32.466621628747724,30.16257476675138,658000,26825400,8291200,31844000,19749400,10220700,,29979994,2264300,10832400
2015-05-08,180.6699981689453,23.313312530517578,101.37168884277344,27.3169002532959,78.14171600341797,82.0857162475586,,12.422356605529785,33.0240364074707,30.490962982177734,186.25999450683594,23.449017544015472,101.91486316709909,27.50848346960538,78.858339737712,82.1528549194336,,12.473977865274012,33.12182596048527,30.630829508177204,180.05999755859375,23.209538824933805,100.87454231221113,27.271119600060963,77.66396431602013,80.96428680419922,,12.385483878075481,32.48618640502592,30.375421674555692,186.25999450683594,23.349234490636682,101.50978627191748,27.312919574528486,78.72894470070557,81.04142761230469,,12.433418703111974,32.750222674684046,30.52136834525927,1292600,29829000,6260600,28226000,19943600,13828500,,36650174,2636500,13264100
2015-05-11,178.77999877929688,23.0578670501709,99.98152160644531,27.15915298461914,77.6440658569336,84.27857208251953,,12.34860897064209,33.21961212158203,30.284210205078125,183.10000610351562,23.464982071113702,101.39930831890493,27.536848583336,78.6592778087266,84.85713958740234,,12.426041777741716,33.57166040564636,30.576105933152924,178.5800018310547,23.045893571562388,99.88025062527484,27.150196932215003,77.56443930560704,82.18571472167969,,12.30804888448739,32.8675638375177,30.278130058980768,181.11000061035156,23.40112098092082,101.39930831890493,27.29400820268659,78.11186235396977,82.32428741455078,,12.40760495169284,32.965353369566,30.490969969103737,892900,24247400,6728500,21858000,18874100,23882600,,28439123,3780600,9900500
2015-05-12,177.33999633789062,22.882247924804688,100.57071685791016,26.808332443237305,77.09664154052734,83.37714385986328,,12.411295890808105,33.79658126831055,30.174741744995117,181.5,23.033917052412228,100.95739101618132,27.018826260021466,77.524624754861,83.8085708618164,,12.514539352952891,33.80635872990824,30.290285371028286,175.9499969482422,22.838343142708887,99.12531226377898,26.62271929286661,76.42978626974875,82.99285888671875,,12.17899926492371,32.63286562530262,29.77946739005875,177.63999938964844,22.946109010789016,99.98150778921504,27.011360351651575,77.50472191415966,83.8085708618164,,12.282241795915398,32.97513646812978,30.040957685065802,2065500,25538000,6345000,35282000,21285300,11907000,,54656838,7012700,20448900
2015-05-13,177.41000366210938,22.46315574645996,100.52469635009766,26.84615135192871,78.07205200195312,82.87285614013672,,12.499789237976074,33.18048858642578,30.24163055419922,179.8000030517578,22.9860193838902,101.15073190891587,27.062615234700797,78.16162618034546,84.1971435546875,,12.588282292688366,34.070386590526326,30.39365966556345,177.05999755859375,22.43122596785617,100.14723053166716,26.820771440038516,77.28575686377138,82.6914291381836,,12.378108959864223,33.04358177509198,30.101764050117744,177.8300018310547,22.93014112940738,100.99421775126633,26.894917988911445,77.35542820038971,83.40428924560547,,12.400233154695275,33.953038428016036,30.18689998131689,1159900,51302600,4141400,24238000,21512300,11155900,,46007411,6145600,16200400
2015-05-14,176.7899932861328,22.566932678222656,101.20597839355469,27.32933807373047,80.9883041381836,83.8357162475586,,12.58459758758545,33.327186584472656,30.387588500976562,179.1199951171875,22.766498758102443,101.27042292718762,27.35372328904799,81.46604825339557,83.92428588867188,,12.610408220615952,33.74768460380631,30.497049679085674,176.5500030517578,22.463157464046887,100.3589910875426,26.995932992186955,78.30096501409446,82.33000183105469,,12.536662756683281,33.29784673722096,30.29637007929203,178.0500030517578,22.63478441454897,100.98502671023141,27.06908294332043,78.56970272330626,83.28571319580078,,12.566160756025727,33.41519493493193,30.345020522798666,1469200,27971000,4662000,31736000,49438000,8898400,,31655119,2803100,12094600
2015-05-15,181.1999969482422,22.606843948364258,101.54660034179688,27.19448471069336,80.0427474975586,87.60713958740234,,12.658336639404297,33.64011764526367,30.27812957763672,181.74000549316406,22.702636330972158,101.90564939944369,27.399008457196775,81.13758587254596,88.34857177734375,,12.680459896543658,33.77702449785482,30.4605641148106,177.13999938964844,22.475131135167697,100.97580098208662,26.99593482981566,79.80387546514072,85.7557144165039,,12.540344693124101,33.180498585480315,30.192993614940974,177.9499969482422,22.65873155238388,101.36246811740995,27.38855846346637,81.02810886929171,86.36428833007812,,12.577217409124838,33.356522747506624,30.411913667681034,1595200,34599200,5852200,33440000,27069900,37053100,,37421668,2278000,14083300
2015-05-18,181.0500030517578,22.73855972290039,101.57423400878906,27.203441619873047,80.50059509277344,88.26714324951172,,12.857451438903809,34.06062316894531,30.162588119506836,182.16000366210938,22.82237711138064,101.95169283484276,27.2865442189664,80.99824962928723,88.53428649902344,,12.912760058907764,34.27576093380842,30.28421192639621,180.00999450683594,22.610837553053813,101.27962942848109,26.983492514117902,79.85365027018997,87.02428436279297,,12.632528662247765,33.610781521470024,30.132182747729782,180.61000061035156,22.626801682358362,101.70312307367834,27.061619739456773,79.95317965877162,87.5442886352539,,12.6399033932224,33.62056271512838,30.272049313729156,793000,27916800,4868900,26706000,21613700,14812000,,78926156,3232200,15040800
2015-05-19,181.63999938964844,22.842330932617188,101.78597259521484,27.33332061767578,80.25177001953125,88.06857299804688,,12.67309284210205,33.64011764526367,30.132173538208008,182.85000610351562,22.91816548691989,102.18184814012304,27.538339799270926,81.30680282944914,89.78571319580078,,12.850080855704423,33.97260731459871,30.150418611522795,180.82000732421875,22.702635300331103,101.70311835331465,27.225834704141324,80.1721510626516,87.80999755859375,,12.599347370857796,33.54232437167575,29.99230701495709,180.82000732421875,22.75452137942696,101.90566030986213,27.26962406629827,80.86886439538489,88.8885726928711,,12.827957586792426,33.96282612202394,30.120010929258303,1564800,24279800,4549600,47126000,17955400,19101600,,50670407,2519500,15675100
2015-05-20,176.9499969482422,22.978036880493164,101.45454406738281,27.494050979614258,80.17214965820312,88.79000091552734,,12.765274047851562,34.43222427368164,30.217309951782227,181.0,23.209534249528698,102.0161351337883,27.671203511828054,80.71956509758806,89.10857391357422,,12.7984594187808,34.76471395875394,30.381501695490236,176.77999877929688,22.870271021380237,101.28882855559223,27.12531334548336,79.08725880925965,87.36285400390625,,12.643595595982035,33.57166580796803,30.138256472048383,180.97000122070312,23.025932310353934,101.9885170524777,27.414929062239086,80.09252310911255,88.21428680419922,,12.69521687024829,33.60100192621696,30.14433661672772,2802900,30610000,4393500,30840000,23056900,12756800,,36118852,6234100,13583600
2015-05-21,178.64999389648438,22.966062545776367,101.62947082519531,27.70802879333496,80.10247802734375,89.00285339355469,,12.931198120117188,35.44924545288086,30.34502410888672,179.44000244140625,23.229489684022713,101.85963087453653,27.747839375905357,80.54040885849695,89.57142639160156,,12.986506749380847,36.00665397949854,30.466645592464538,176.74000549316406,22.92614842024316,101.17835909518617,27.334315776425097,79.70435287698167,88.18142700195312,,12.728399502432746,34.481112694295106,30.20515522716624,178.1999969482422,22.974045370883008,101.30724816090306,27.37910173268026,79.81383748317138,89.08142852783203,,12.739460669593644,34.53001118960975,30.211237693213793,1903700,37799200,4880600,34170000,13402700,12767300,,55046624,8723600,15667600
2015-05-22,175.3300018310547,23.097780227661133,101.50978088378906,27.594074249267578,80.16219329833984,88.83856964111328,,12.798454284667969,35.8697509765625,30.168659210205078,181.6199951171875,23.197563278697857,102.0989899945299,27.779190045929607,80.92857793999512,89.40714263916016,,12.916447184612986,35.92842693894783,30.33893108377805,174.5800018310547,22.914179779170013,101.38089182980991,27.549288291899224,79.87355275720574,88.69285583496094,,12.765268927051071,35.30256119813313,30.150416457973773,178.83999633789062,22.966067392028297,101.54660733120119,27.591088265673275,79.97308214534719,89.17857360839844,,12.864825931054648,35.38079581464691,30.259875291141903,2026000,24085600,4267700,24266000,19567900,7466200,,34886341,5645600,12324400
2015-05-26,179.77999877929688,23.385149002075195,100.75486755371094,27.229320526123047,78.95787048339844,87.99285888671875,,12.783705711364746,37.69844055175781,30.053112030029297,183.92999267578125,23.636602642815465,102.05296660669207,27.534858987199435,80.22190966331856,89.06143188476562,,12.81689106887059,37.84512858594544,30.25379155990094,172.38999938964844,23.08579993728804,100.12883192545745,27.01932405344371,78.70904321546408,87.78571319580078,,12.63252838546163,35.63504926387834,29.925408139990992,176.02000427246094,23.11772971246327,101.42693097843858,27.497537037826792,80.05270894358853,88.87428283691406,,12.757895084671953,35.74261999155838,30.15041288314041,16206200,52480000,5970800,37474000,16321300,9646000,,53827220,13521400,17460100
2015-05-27,178.25,23.68450164794922,101.61106872558594,27.580636978149414,80.17214965820312,89.85713958740234,,12.886951446533203,37.796234130859375,30.144336700439453,180.3000030517578,23.78029403309483,101.83202042280999,27.632389595385217,80.28163426480124,89.90714263916016,,12.9422600751847,38.1287237780625,30.21122989100039,176.08999633789062,23.325282106863554,100.6259839215493,27.198962612456,79.05740075175211,87.92857360839844,,12.757897358911007,36.7889839973263,29.961902202406314,180.3000030517578,23.38914318943786,100.81931753461133,27.303462541988,79.22660147336532,88.14286041259766,,12.813205987562506,36.86721861098901,30.0713633651823,4492600,29069200,3984200,34844000,14160900,10506300,,48502886,13287000,14517400
2015-05-28,176.36000061035156,23.560779571533203,101.75836181640625,27.5771541595459,79.7740249633789,89.50714111328125,,12.831639289855957,37.4735221862793,30.126087188720703,178.3699951171875,23.66455482388849,101.76757018525377,27.655778731057346,80.6897075023494,89.855712890625,,12.894322633400513,37.639768876166464,30.192980364276234,172.1699981689453,23.42507452638554,100.90216613569869,27.40895957410926,79.62472708138017,88.93000030517578,,12.77264238020862,37.111696421840264,30.028788656943558,177.83999633789062,23.5967015400302,101.37169461193895,27.557748114142544,79.87355435350949,89.71428680419922,,12.890635268350506,37.639768876166464,30.08351922605445,2650200,23096000,3392000,23544000,11982000,7821800,,25939411,8532900,8432800
2015-05-29,179.02000427246094,23.333269119262695,101.61106872558594,27.136262893676758,78.81853485107422,89.15142822265625,,12.735774040222168,38.02115249633789,30.065288543701172,179.30999755859375,23.656566764250027,101.74915914639608,27.565211854338155,79.69440417862846,90.2057113647461,,12.839017503665623,38.206954105436125,30.186912346568484,175.02000427246094,23.2734002000515,100.72725491276195,27.122329569616472,78.50998384766255,88.9557113647461,,12.735774040222168,37.297497252212764,30.022720560664776,175.75,23.58472284314173,101.57424227206063,27.5283872557761,79.5749643456685,89.47285461425781,,12.813206870593037,37.424626632349266,30.101776380495693,4620100,26310000,5264900,43446000,16134600,12712000,,39567872,6655400,14778400
